source,author,title,description,url,urlToImage,publishedAt,content,topic,content_length
"{'id': 'the-times-of-india', 'name': 'The Times of India'}",ET Bureau,"273 MPs take oath on day 2, several engage in sloganeering","The two MPs from Manipur received standing ovations from Congress and INDIA bloc MPs when they took the oath. Many MPs from Maharashtra, cutting across party lines, ended their oath by chanting slogans. Some MPs taking a photo of a colleague taking oath invit…",https://economictimes.indiatimes.com/news/politics-and-nation/273-mps-take-oath-on-day-2-several-engage-in-sloganeering/articleshow/111267544.cms,"https://img.etimg.com/thumb/msid-111267549,width-1200,height-630,imgsize-177786,overlay-economictimes/photo.jpg",2024-06-25T19:59:49Z,"NEW DELHI: On the second day of the 18th Lok Sabha, 273 MPs took oath, with many of them going beyond the written statement of oath and ending up by chanting slogans related to their respective state… [+1570 chars]",politics,39
"{'id': None, 'name': 'Daily Signal'}",Emma Waters,Women’s Reproductive Health Shouldn’t Be a Partisan Issue,"The topic of infertility has received unprecedented attention in national politics since February, when the Alabama Supreme Court held that for the purposes of the... Read More
The post Women’s Reproductive Health Shouldn’t Be a Partisan Issue appeared first …",https://www.dailysignal.com/2024/06/25/womens-reproductive-health-shouldnt-be-partisan-issue/,https://first-heritage-foundation.s3.amazonaws.com/live_files/2024/06/20240625_Hyde-SmithLankford-scaled.jpg,2024-06-25T19:58:33Z,"The topic of infertility has received unprecedented attention in national politics since February, when the Alabama Supreme Court held that for the purposes of the states wrongful death of a minor st… [+3477 chars]",politics,34
"{'id': None, 'name': 'Freerepublic.com'}",NBC News,Trump's VP announcement could come as early as this week,"Four sources told NBC News that the campaign is considering revealing Trump's running mate this week, possibly before his debate with Biden on Thursday.",https://freerepublic.com/focus/f-news/4246678/posts,,2024-06-25T19:57:59Z,"Skip to comments.
Trump's VP announcement could come as early as this weekNBC News ^
 | June 25, 2024, 3:32 PM EDT
 | By Henry J. Gomez, Dasha Burns, Et al.
Posted on 06/25/2024 12:57:59 PM PDT b… [+1560 chars]",politics,40
"{'id': None, 'name': 'New York Post'}",Christian Arnold,Knicks made push for Alex Caruso before Bulls traded him to Thunder,"The Knicks seemed to have a better deal on the table for Alex Caruso, but instead, the Bulls went for the one-for-one deal with Oklahoma City.",https://nypost.com/2024/06/25/sports/knicks-made-push-for-alex-caruso-before-bulls-traded-him-to-thunder/,https://nypost.com/wp-content/uploads/sites/2/2024/06/chicago-bulls-guard-alex-caruso-79362476-e1719358121976.jpg?quality=75&strip=all&w=1024,2024-06-25T23:58:35Z,"The Knicks seemed to have a better deal on the table for Alex Caruso, but instead, the Bulls went for the one-for-one deal with Oklahoma City.
A league source told NBC Sports Chicago that the Knicks… [+1650 chars]",sports,38
"{'id': None, 'name': 'The Punch'}",Our Reporters,3SC: Gov. Makinde prioritises CAF ticket next season,"The Executive Governor of Oyo State, Engineer Seyi Makinde, says a CAF club competition slot will be the major focus for Shooting Stars Sports Club in the 2024/2025 Nigeria Premier Football League season, PUNCH Sports Extra reports. According to Tuesday’s rel…",https://punchng.com/3sc-gov-makinde-prioritises-caf-ticket-next-season/,https://cdn.punchng.com/wp-content/uploads/2024/02/25003546/Seyi-Makinde.png,2024-06-25T23:57:59Z,"The Executive Governor of Oyo State, Engineer Seyi Makinde, says a CAF club competition slot will be the major focus for Shooting Stars Sports Club in the 2024/2025 Nigeria Premier Football League se… [+1494 chars]",sports,35
"{'id': 'fox-sports', 'name': 'Fox Sports'}",,Josh Giddey embraces fresh start with Bulls after trade from Thunder,Josh Giddey is looking forward to a fresh start with the Chicago Bulls. Giddey spoke with the press for the first time with Bulls.,https://www.foxsports.com/stories/nba/josh-giddey-embraces-fresh-start-with-bulls-after-trade-from-thunder,https://a57.foxsports.com/statics.foxsports.com/www.foxsports.com/content/uploads/2024/06/1408/814/josh-giddey-16x9-1.jpg?ve=1&tl=1,2024-06-25T23:56:38Z,"Josh Giddey is looking forward to a fresh start with the Chicago Bulls.
The 6-foot-8 guard from Australia confirmed Tuesday he did not want to come off the bench for Oklahoma City and insisted he ap… [+4007 chars]",sports,38
"{'id': 'marca', 'name': 'Marca'}",marca.com,Stephen A. Smith claims Dan Hurley's wife is to blame for Lakers snub,"Stephen A. Smith has thrown a curveball that&apos;s sure to keep tongues wagging for days. Appearing on First Take this Tuesday, Smith suggested that the Lakers&apos; failed attemp",https://www.marca.com/en/basketball/nba/los-angeles-lakers/2024/06/26/667b581c22601d5b4b8b456f.html,https://phantom-marca.unidadeditorial.es/665206ef8b4c9592ae34aef2b4115a3c/resize/1200/f/webp/assets/multimedia/imagenes/2024/06/26/17193593160431.jpg,2024-06-25T23:52:29Z,"Stephen A. Smith has thrown a curveball that's sure to keep tongues wagging for days. Appearing on First Take this Tuesday, Smith suggested that the Lakers' failed attempt to land UConn's Dan Hurley … [+3396 chars]",sports,36
"{'id': 'bleacher-report', 'name': 'Bleacher Report'}",zach bachar,"Trae Young Trade Rumors: Lakers, Spurs, Pelicans Are 'Appealing' to Hawks Star","Atlanta Hawks star Trae Young has several teams that he would be interested in if a trade occurs. According to Yahoo Sports' Jake Fischer, the Los Angeles…",https://bleacherreport.com/articles/10126065-trae-young-trade-rumors-lakers-spurs-pelicans-are-appealing-to-hawks-star,"https://media.bleacherreport.com/image/upload/c_fill,g_faces,w_3800,h_2000,q_95/v1719358916/eb8tu7qikxzpizsfhwua.jpg",2024-06-25T23:50:28Z,"Kevin C. Cox/Getty Images
Atlanta Hawks star Trae Young has several teams that he would be interested in if a trade occurs.
According to Yahoo Sports' Jake Fischer, the Los Angeles Lakers, New Orle… [+519 chars]",sports,36
"{'id': None, 'name': 'The Denver Post'}",Pat Rooney,Monster season set former CU Buffs guard KJ Simpson on path to NBA draft,"A year ago, KJ Simpson had a chip on his shoulder the size of one of the Flatirons.",https://www.denverpost.com/2024/06/25/monster-season-set-former-cu-buffs-guard-kj-simpson-on-path-to-nba-draft/,https://www.denverpost.com/wp-content/uploads/2024/06/BUF-L-CUMStan494.jpg?w=1024&h=767,2024-06-25T23:48:18Z,"A year ago, KJ Simpson had a chip on his shoulder the size of one of the Flatirons.
Last summer, coming off a sophomore season that began promisingly but ended in a slump spurred by injury and illne… [+4392 chars]",sports,40
"{'id': None, 'name': 'The Japan Times'}",Adam PLOWRIGHT,"At Paris Olympics, women athletes finally reach parity","When the event was revived by French aristocrat Pierre de Coubertin, he saw it as a celebration of gentlemanly athleticism ""with female applause as its reward.""",https://www.japantimes.co.jp/olympics/2024/06/26/women-olympic-parity/,https://www.japantimes.co.jp/japantimes/uploads/images/2024/06/26/405557.jpg,2024-06-25T23:48:00Z,"Paris Once seen as a ""celebration of manly virtue"" without female athletes, the modern Olympics will reach gender parity for the first time during this year's Paris Games, 128 years since its first e… [+402 chars]",sports,36
"{'id': None, 'name': 'Yahoo Entertainment'}",Yahoo Sports Videos,Is Dan Quinn ready to take command in D.C.? | The Exempt List,Yahoo Sports NFL writer Charles McDonald is joined by Diante Lee of The Athletic to discuss Washington’s outlook under its new head coach and whether the defense is set up to succeed. Hear the full conversation on “The Exempt List with Charles McDonald” - par…,https://sports.yahoo.com/dan-quinn-ready-command-d-234512974.html,https://s.yimg.com/ny/api/res/1.2/nQqKLhIHvm5al49U.xnUlw--/YXBwaWQ9aGlnaGxhbmRlcjt3PTEyMDA7aD02NzU-/https://s.yimg.com/os/creatr-uploaded-images/2024-06/9a61da90-334c-11ef-bf7a-60012d308f39,2024-06-25T23:45:12Z,Yahoo Sports NFL writer Charles McDonald is joined by Diante Lee of The Athletic to discuss Washingtons outlook under its new head coach and whether the defense is set up to succeed. Hear the full co… [+2626 chars],sports,38
"{'id': None, 'name': 'Detroit Free Press'}",Detroit Free Press,Michigan State football adds three-star CB Aydan West from Maryland for 2025,"New Michigan State football commit Aydan West, out of Gaithersburg, Maryland, is rated as the No. 91 cornerback nationally.",https://www.freep.com/story/sports/college/michigan-state/spartans/2024/06/25/aydan-west-3-star-cb-from-maryland-picks-michigan-state-football/74212472007/,https://s.yimg.com/ny/api/res/1.2/P_Mg3LbsCxeF1BbT6l_KoA--/YXBwaWQ9aGlnaGxhbmRlcjt3PTEyMDA7aD03OTk-/https://media.zenfs.com/en/detroit_free_press_usa_today_sports_articles_655/16e3a7548f672e2cff656aab8d598367,2024-06-25T23:44:56Z,"The tide of three-star prospects continues to flow to East Lansing, as new Michigan State football coach Jonathan Smith picked up his 11th commit all of whom are three-stars on Tuesday evening.
Mary… [+1048 chars]",sports,35
"{'id': None, 'name': 'Livejournal.com'}",beysactingcoach,"If You Ain't First, You're Last! -- Ralph Lauren Reveals Team USA's Olympic Collection ","Closing Ceremony Outfits https://instagram.com/p/C8XbWnVAJH8 Once again, Ralph Lauren debuts a quizzical set for Team USA -- part forgettable prep school kid, part 80s satin varsity jackets, part NASCAR. Okay...based on the comparisons to NASCAR driver kits..…",https://ohnotheydidnt.livejournal.com/128682993.html,https://l-stat.livejournal.net/img/sign.png,2024-06-25T23:43:07Z,"Closing Ceremony Outfitshttps://instagram.com/p/C8XbWnVAJH8
Once again, Ralph Lauren debuts a quizzical set for Team USA -- part forgettable prep school kid, part 80s satin varsity jackets, part NAS… [+1132 chars]",sports,29
"{'id': None, 'name': 'New York Post'}",Dan Martin,"Starling Marte placed on IL, out for month with bone bruise in Mets injury blow",Starling Marte won’t be back with the Mets for a while.,https://nypost.com/2024/06/25/sports/mets-starling-marte-on-il-out-for-month-with-bone-bruise-injury/,https://nypost.com/wp-content/uploads/sites/2/2024/06/newspress-collage-kl3u5yib7-1719357142537.jpg?quality=75&strip=all&1719342779&w=1024,2024-06-25T23:41:52Z,"Starling Marte wont be back with the Mets for a while.
The outfielder was diagnosed with a deep bone bruise in his right knee and placed on the 10-day injured list on Tuesday, and manager Carlos Men… [+2562 chars]",sports,39
"{'id': 'bleacher-report', 'name': 'Bleacher Report'}",zach bachar,"NBA Draft 2024 Rumors: Latest Trade Buzz Surrounding Heat, Cavaliers Picks",The Miami Heat and the Cleveland Cavaliers have been involved in separate trade talks regarding their respective picks in the 2024 NBA draft. According to…,https://bleacherreport.com/articles/10126063-nba-draft-2024-rumors-latest-trade-buzz-surrounding-heat-cavaliers-picks,"https://media.bleacherreport.com/image/upload/c_fill,g_faces,w_3800,h_2000,q_95/v1719358382/krfrs3detkvodalwbnvf.jpg",2024-06-25T23:40:51Z,"Megan Briggs/Getty Images
The Miami Heat and the Cleveland Cavaliers have been involved in separate trade talks regarding their respective picks in the 2024 NBA draft.
According to Jake Fischer of … [+642 chars]",sports,34
"{'id': None, 'name': 'BroBible'}",Jacob Elsey,Texas Cements ‘Big Bro’ Status By Swiping Aggies BsB Coach Hours After Emphatic Statement On Loyalty,Texas has officially cemented its status as Texas A&M’s “big brother” after reportedly swiping the Aggies‘ head baseball coach from College Station. The news comes less than 24 hours after TAMU’s season ended in the College World Series Final. It also made Ji…,https://brobible.com/sports/article/jim-schlossnagle-texas/,https://brobible.com/wp-content/uploads/2024/06/Jim-Schlossnagle-2.jpg,2024-06-25T23:40:16Z,"Getty Image
Texas has officially cemented its status as Texas A&amp;Ms big brother after reportedly swiping the Aggies head baseball coach from College Station. The news comes less than 24 hours aft… [+3070 chars]",sports,34
"{'id': None, 'name': 'Entertainment Tonight'}",Meredith B. Kile,Céline Dion's New Doc Shows Heartbreaking Footage of Singer Experiencing a 10-Minute Seizure,'I Am: Celine Dion' shows how life has changed for the 56-year-old singer since her diagnosis with Stiff Person Syndrome.,https://www.etonline.com/celine-dions-new-doc-shows-heartbreaking-footage-of-singer-experiencing-a-10-minute-seizure-228006,https://www.etonline.com/sites/default/files/styles/1280x720/public/images/2024-06/celinediontoday.png?h=a72deae6,2024-06-25T23:38:17Z,"Céline Dion is showing all the toughest moments in her battle with Stiff Person Syndrome (SPS).
In her new documentary, I Am: Celine Dion, the GRAMMY winner is seen during moments of immense pain, a… [+3447 chars]",sports,37
"{'id': 'fox-news', 'name': 'Fox News'}",Ryan Morik,Vladimir Guerrero Jr rescinds claim he'd never play for Yankees with trade deadline 1 month away,"Vladimir Guerrero Jr. has said he would never sign with the Yankees, but with his Blue Jays struggling and the trade deadline looming, he may have had a change of heart.",https://www.foxnews.com/sports/vladimir-guerrero-jr-rescinds-claim-hed-never-play-yankees-trade-deadline-one-month-away,https://static.foxnews.com/foxnews.com/content/uploads/2024/06/vlad-jr-hr.jpg,2024-06-25T23:36:34Z,"Nearly a year and a half ago, Toronto Blue Jays star Vladimir Guerrero Jr. said he would never sign for one of his team's arch rivals.
The son of the Hall of Famer said he would never strike a deal … [+2400 chars]",sports,43
"{'id': 'fox-news', 'name': 'Fox News'}",Chantz Martin,Australian swimmer Cate Campbell addresses viral comments on Team USA after coming up short at Olympic trials,Australia's Cate Campbell sparked controversy when she bragged about defeating Team USA at last year's World Championships in a viral video.,https://www.foxnews.com/sports/australian-swimmer-cate-campbell-addresses-viral-comments-team-usa-after-coming-up-short-olympic-trials,https://static.foxnews.com/foxnews.com/content/uploads/2024/06/Swimmer-Cate-Campbell.jpg,2024-06-25T23:34:03Z,"Swimmer Cate Campbell will not make the trip to Paris next month to represent Australia in the upcoming Summer Olympics.
Campbell finished in seventh place in the 50m freestyle at Australia's Olympi… [+3059 chars]",sports,34
"{'id': 'usa-today', 'name': 'USA Today'}",FTW Staff,"How to Watch Copa America 2024: Chile vs Argentina Free Live Stream, Time, TV Channel, and Schedule",Chile will face Lionel Messi and Argentina during Copa America 2024 on Tuesday evening at MetLife Stadium. Argentina can secure their spot in the knockout stage with a strong showing against Chile.…,https://ftw.usatoday.com/2024/06/how-to-watch-copa-america-2024-chile-vs-argentina-free-live-stream-time-tv-channel-and-schedule,https://ftw.usatoday.com/wp-content/uploads/sites/90/2024/06/USATSI_23512432.jpg?w=1024&h=576&crop=1,2024-06-25T23:30:50Z,"Chile will face Lionel Messi and Argentina during Copa America 2024 on Tuesday evening at MetLife Stadium.
Argentina can secure their spot in the knockout stage with a strong showing against Chile. … [+2082 chars]",sports,35
"{'id': 'fox-sports', 'name': 'Fox Sports'}",,Cups thrown at England manager Gareth Southgate after 0-0 draw with Slovenia,England fans threw plastic beer cups in the direction of Gareth Southgate after a 0-0 draw with Slovenia at Euro 2024.,https://www.foxsports.com/stories/soccer/cups-thrown-at-england-manager-gareth-southgate-after-00-draw-with-slovenia,https://a57.foxsports.com/statics.foxsports.com/www.foxsports.com/content/uploads/2024/06/1408/814/gsouth.jpg?ve=1&tl=1,2024-06-25T23:29:20Z,"England fans threw plastic beer cups in the direction of Gareth Southgate after a 0-0 draw with Slovenia at Euro 2024 on Tuesday.
The England manager and his players went to applaud fans after the f… [+1379 chars]",sports,38
"{'id': None, 'name': 'TMZ'}",TMZ Staff,Lakers Coach JJ Redick Denies N-Word Use Allegation,"Los Angeles Lakers head coach JJ Redick is vehemently denying he called a woman the N-word while a member of the Duke men's basketball team ... saying the interaction simply never happened. Halleemah Nash -- an author, speaker, and Duke alum --…",https://www.tmz.com/2024/06/25/los-angeles-lakers-coach-jj-redick-denies-n-word-use-allegation/,https://imagez.tmz.com/image/76/16by9/2024/06/25/760f40f921684666996a4be33b12e32d_xl.jpg,2024-06-25T23:29:19Z,"Los Angeles Lakers head coach JJ Redick is vehemently denying he called a woman the N-word while a member of the Duke men's basketball team ... saying the interaction simply never happened.
Halleema… [+930 chars]",sports,35
"{'id': 'bleacher-report', 'name': 'Bleacher Report'}",Julia Stumbaugh,Jaguars' $1.4B EverBank Stadium Renovations Approved; New Rendering Photos Revealed,"The Jacksonville Jaguars and the city of Jacksonville, Florida, on Tuesday reached an agreement approving a $1.4 billion stadium renovation deal. The Jaguars…",https://bleacherreport.com/articles/10126061-jaguars-14b-everbank-stadium-renovations-approved-new-rendering-photos-revealed,"https://media.bleacherreport.com/image/upload/c_fill,g_faces,w_3800,h_2000,q_95/v1719357711/izydgkhv45mjgqdubi7w.jpg",2024-06-25T23:28:57Z,"Nic Antaya/Getty Images
The Jacksonville Jaguars and the city of Jacksonville, Florida, on Tuesday reached an agreement approving a $1.4 billion stadium renovation deal.
The Jaguars announced the n… [+958 chars]",sports,31
"{'id': None, 'name': 'Minneapolis Star Tribune'}",Patrick Reusse,"Despite challenges from COVID and LIV, 3M Open's Hollis Cavner remains undaunted","The 3M Open's first five seasons on the PGA Tour faced unforeseeable challenges, but executive director Hollis Cavner is proud of the tournament's resiliency and its providing a showcase to the game's up-and-coming college stars.",https://www.startribune.com/hollis-cavner-3m-open-golf-pga-tour-coivd-liv-college-stars-patrick-reusse/600376169/,https://arc.stimg.co/startribunemedia/DC2PSGUAEJBEDDMB2DAQUEUY4A.JPG?h=630&w=1200&fit=crop&bg=999&crop=faces,2024-06-25T23:28:45Z,"The attempt of Pro Links Sports and sponsor 3M to upgrade from the long-standing Champions Tour in the Twin Cities to a place on the PGA Tour schedule had been speculated for several months.
Then, o… [+3980 chars]",sports,38
"{'id': None, 'name': 'The Punch'}",Peter Akinbo,Liverpool ready £50.7m Lookman offer,"Liverpool are preparing to bid £50.7 million for Atalanta star Ademola Lookman as they aim to strengthen their attack this summer, PUNCH Sports Extra reports. The 26-year-old has revived his career at Atalanta under the guidance of Gian Piero Gasperini, follo…",https://punchng.com/liverpool-ready-50-7m-lookman-offer/,https://cdn.punchng.com/wp-content/uploads/2023/12/10025411/Lookman.jpg,2024-06-25T23:24:57Z,"Liverpool are preparing to bid £50.7 million for Atalanta star Ademola Lookman as they aim to strengthen their attack this summer, PUNCH Sports Extra reports.
The 26-year-old has revived his career … [+502 chars]",sports,34
"{'id': None, 'name': 'Nbcsportsphiladelphia.com'}",NBC Sports Philadelphia,"Sennecke, a big winger set to ‘explode offensively,' will be on Flyers' radar","Beckett Sennecke, a big winger set to ""explode offensively"" next season, should be on the Flyers' radar at No. 12 in the 2024 NHL draft.",https://www.nbcsportsphiladelphia.com/nhl/philadelphia-flyers/nhl-draft-2024-beckett-sennecke-scouting-report-set-to-explode-offensively-next-season/592955/?partner=yahoo,https://media.zenfs.com/en/csnphilly.com/0cd410576900bfb143379eb6f5ff664e,2024-06-25T23:24:52Z,"Sennecke, a big winger set to explode offensively,' will be on Flyers' radar originally appeared on NBC Sports Philadelphia
Despite overachieving for the majority of the 2023-24 season, the Flyers s… [+4988 chars]",sports,33
"{'id': None, 'name': 'Yahoo Entertainment'}",Yahoo Sports,"Reports: Texas A&M baseball coach Jim Schlossnagle takes Texas job day after MCWS loss, adamant vow to 'never' leave","Schlossnagle lambasted a reporter for broaching the subject, then reportedly took the Texas job less than 24 hours later.",https://sports.yahoo.com/reports-texas-am-baseball-coach-jim-schlossnagle-takes-texas-job-day-after-mcws-loss-adamant-vow-to-never-leave-232339738.html,https://s.yimg.com/ny/api/res/1.2/ET.N4wkl8Y_NMNecKsy7Ig--/YXBwaWQ9aGlnaGxhbmRlcjt3PTEyMDA7aD04MDA-/https://s.yimg.com/os/creatr-uploaded-images/2024-06/76869c90-3348-11ef-bedf-09e62569f310,2024-06-25T23:23:39Z,"Schlossnagle lambasted a reporter for broaching the subject, then reportedly took the Texas job less than 24 hours later. (AP Photo/Gary McCullough, File)
In the aftermath of losing the Men's Colleg… [+2328 chars]",sports,33
"{'id': None, 'name': 'The Seattle Times'}",BEN NUCKOLS,Olympic champion swimmers tell Congress U.S. athletes have lost faith in anti-doping regulator,Two former U.S. Olympic gold medalists say they've lost faith in the World Anti-Doping Agency to rid their sports of cheaters ahead of next month’s Summer Games in Paris.,https://www.seattletimes.com/sports/olympics/olympic-champion-swimmers-tell-congress-u-s-athletes-have-lost-faith-in-anti-doping-regulator/,https://www.seattletimes.com/wp-content/themes/st_refresh/img/st-meta-facebook.png,2024-06-25T23:23:08Z,"WASHINGTON (AP) U.S. Olympic athletes have lost faith in the World Anti-Doping Agency to rid their sports of cheaters ahead of next month’s Summer Games in Paris, two former gold medalists said Tuesd… [+2653 chars]",sports,35
"{'id': None, 'name': 'Minneapolis Star Tribune'}",BEN NUCKOLS,Olympic champion swimmers tell Congress U.S. athletes have lost faith in anti-doping regulator,"U.S. Olympic athletes have lost faith in the World Anti-Doping Agency to rid their sports of cheaters ahead of next month's Summer Games in Paris, two former gold medalists said Tuesday in prepared testimony before a House subcommittee.",https://www.startribune.com/olympic-champion-swimmers-tell-congress-us-athletes-have-lost-faith-in-anti-doping-regulator/600376168/,https://www.startribune.com/static/img/branding/logos/strib-social-card.png?d=1719329587,2024-06-25T23:23:01Z,"WASHINGTON U.S. Olympic athletes have lost faith in the World Anti-Doping Agency to rid their sports of cheaters ahead of next month's Summer Games in Paris, two former gold medalists said Tuesday in… [+2670 chars]",sports,35
"{'id': 'usa-today', 'name': 'USA Today'}",Roll Tide Wire,Did EA Sports get the ‘toughest stadium’ rankings wrong?,"EA Sports revealed its rankings of the toughest stadiums to play in College Football 25, but did they swing and miss?",https://rolltidewire.usatoday.com/2024/06/25/stadium-rankings-ea-sports-college-football-25-alabama-lsu/,https://s.yimg.com/ny/api/res/1.2/7BS2s3fqVE5B3NP1myB6sQ--/YXBwaWQ9aGlnaGxhbmRlcjt3PTEyMDA7aD03NjU-/https://media.zenfs.com/en/roll_tide_wire_usa_today_articles_214/98d75b8f418600cf539749bfbcfb2497,2024-06-25T23:22:42Z,"As the July 19, 2024 release date approaches for the highly-anticipated EA Sports College Football 25 video game, more information continues to come out. The latest batch of information to be reveale… [+2421 chars]",sports,34
"{'id': None, 'name': 'Yahoo Entertainment'}",BEN NUCKOLS,Olympic champion swimmers tell Congress U.S. athletes have lost faith in anti-doping regulator,"U.S. Olympic athletes have lost faith in the World Anti-Doping Agency to rid their sports of cheaters ahead of next month's Summer Games in Paris, two former...",https://www.yahoo.com/news/olympic-champion-swimmers-tell-congress-232221805.html,https://s.yimg.com/ny/api/res/1.2/Q5B8a6tT11ZreR1JFWYWag--/YXBwaWQ9aGlnaGxhbmRlcjt3PTEyMDA7aD03OTk-/https://media.zenfs.com/en/ap.org/234a212f03a55cf455c009c26409fd61,2024-06-25T23:22:21Z,"WASHINGTON (AP) U.S. Olympic athletes have lost faith in the World Anti-Doping Agency to rid their sports of cheaters ahead of next month's Summer Games in Paris, two former gold medalists told a Hou… [+4020 chars]",sports,36
"{'id': None, 'name': 'New York Post'}",Jenna Lemoncelli,Wife of Raiders coach Antonio Pierce files for bankruptcy,"Raiders head coach Antonio Pierce was named in his wife's bankruptcy filing, which states he was a guarantor of judgements that equal more than $28 million, in Phoenix on June 12.",https://nypost.com/2024/06/25/sports/wife-of-raiders-coach-antonio-pierce-files-for-bankruptcy/,https://nypost.com/wp-content/uploads/sites/2/2024/06/newspress-collage-2pst64szi-1719348743466.jpg?quality=75&strip=all&1719334395&w=1024,2024-06-25T23:20:56Z,"Raiders head coach Antonio Pierce was named in his wife’s bankruptcy filing, which states he was a guarantor of judgements that equal more than $28 million, in Phoenix on June 12.
Pierce, whom the R… [+3357 chars]",sports,37
"{'id': None, 'name': 'The Punch'}",Abiodun Adewale,How Eagles invitation inspired Obasogie’s NPFL record,"Bendel Insurance goalkeeper Amas Obasogie, who has just set a new record of clean sheets (18) in the Nigeria Premier Football League, has attributed the feat to his Super Eagles invitation at the start of the 2023–24 season as well as the efforts of Bendel In…",https://punchng.com/how-eagles-invitation-inspired-obasogies-npfl-record/,https://cdn.punchng.com/wp-content/uploads/2024/06/25220937/Amas-Obasogie.jpg,2024-06-25T23:20:06Z,"Bendel Insurance goalkeeper Amas Obasogie, who has just set a new record of clean sheets (18) in the Nigeria Premier Football League, has attributed the feat to his Super Eagles invitation at the sta… [+2924 chars]",sports,36
"{'id': None, 'name': 'The Punch'}",Our Reporters,Odigbo: Finland-born Nigerian prodigy who thrives on fufu,His father was a semi-professional footballer in Finland and Denmark before an injury forced him to pursue a career in surgery nursing and nephrologist nursing. This introduction becomes pertinent before the questioning of how prodigiously talented 13-year-ol…,https://punchng.com/odigbo-finland-born-nigerian-prodigy-who-thrives-on-fufu/,https://cdn.punchng.com/wp-content/uploads/2024/06/25220722/Gabriel-Odigbo.jpg,2024-06-25T23:20:04Z,"His father was a semi-professional footballer in Finland and Denmark before an injury forced him to pursue a career in surgery nursing and nephrologist nursing.
This introduction becomes pertinent b… [+4492 chars]",sports,32
"{'id': None, 'name': 'The Punch'}",Peter Akinbo,Pereira rules out Adesanya trilogy,"UFC light heavyweight champion Alex Pereira has ruled out a possible return to middleweight for a third fight against former champion Israel Adesanya, PUNCH Sports Extra reports. In a recent interview, Pereira made it clear that a trilogy fight with Adesanya …",https://punchng.com/pereira-rules-out-adesanya-trilogy/,https://cdn.punchng.com/wp-content/uploads/2023/04/08020555/Israel-Adesanya-and-Pereira.jpg,2024-06-25T23:19:57Z,"UFC light heavyweight champion Alex Pereira has ruled out a possible return to middleweight for a third fight against former champion Israel Adesanya, PUNCH Sports Extra reports.
In a recent intervi… [+2234 chars]",sports,33
"{'id': None, 'name': 'The Daily Caller'}",Andrew Powell,Jim Schlossnagle Completely Stabs Texas A&M In The Back By Joining Hated Longhorns: REPORT,Absolutely diabolical,https://dailycaller.com/2024/06/25/jim-schlossnagle-texas-am-longhorns-rivals-college-baseball/,https://cdn01.dailycaller.com/wp-content/uploads/2024/06/GettyImages-1477613702-scaled-e1719357214454.jpg,2024-06-25T23:19:49Z,"Absolutely diabolical!
In a move that wasn’t shocking to anybody, the Texas Longhorns made the announcement Monday morning, per Sports Illustrated, that David Pierce would no longer be their basebal… [+1514 chars]",sports,32
"{'id': None, 'name': 'The Punch'}",Raphael Ede,"Rangers, fans celebrate NPFL win in style","Enugu Rangers on Monday evening celebrated their 2023/24 Nigeria Premier Football League title win in grand style at the Okpara Square in Enugu amid thousands of ecstatic fans, The PUNCH reports. The team’s triumphant return to Enugu followed their thrilling …",https://punchng.com/rangers-fans-celebrate-npfl-win-in-style/,https://cdn.punchng.com/wp-content/uploads/2024/06/23213601/NPFL.jpg,2024-06-25T23:19:40Z,"Enugu Rangers on Monday evening celebrated their 2023/24 Nigeria Premier Football League title win in grand style at the Okpara Square in Enugu amid thousands of ecstatic fans, The PUNCH reports.
Th… [+2420 chars]",sports,34
"{'id': 'usa-today', 'name': 'USA Today'}",Robert Zeglinski,Zach Edey’s NBA Draft odds to go in the top 10 have become surprisingly realistic,Zach Edey getting selected this early in the NBA Draft would be absurd.,https://ftw.usatoday.com/2024/06/zach-edey-nba-draft-top-10-odds-surging-realistic,https://ftw.usatoday.com/wp-content/uploads/sites/90/2024/06/USATSI_22980346-e1719356595854.jpg?w=1024&h=576&crop=1,2024-06-25T23:18:26Z,"While Zach Edey was a standout college player with the Purdue Boilermakers, some NBA scouts have expressed skepticism about whether the big man’s skill set would translate to the next level.
It’s a … [+1941 chars]",sports,36
"{'id': 'usa-today', 'name': 'USA Today'}",Data Skrive,"How to watch Euro 2024 on Wednesday, June 26: Streaming live and TV channel info for every match","Sit back, relax, and watch all of Wednesday’s 2024 UEFA European Championship action. The full list of start times and TV channels can be found below.Watch UEFA Euro 2024 GamesRomania vs. Slo…",https://ftw.usatoday.com/article/how-to-watch-euro-2024-on-wednesday-june-26-streaming-live-and-tv-channel-info-for-every-match,https://ftw.usatoday.com/wp-content/uploads/sites/90/2024/06/23265363-26.jpg?w=1024&h=576&crop=1,2024-06-25T23:17:00Z,"Sit back, relax, and watch all of Wednesday’s 2024 UEFA European Championship action. The full list of start times and TV channels can be found below.
Watch the Euros on FuboWatch UEFA Euro 2024 Gam… [+2279 chars]",sports,37
